X,Y,OBJECTID,ARC_Street,ARC_City,ARC_State,ARC_ZIP,PSC_NUMBER,School_Type,County,School_Name,Grades
-8533311.2948,4755624.7207,2428,3298 Kessler Road,Baltimore,MD,21227,3.184,Elementary,Baltimore,Riverview Elementary School,PreK-5
-8517249.9758,4744546.6563,2429,8515 Jenkins Road,Pasadena,MD,21122,2.097,Elementary,Anne Arundel,Riviera Beach Elementary School,K-5
-8574854.0671,4660300.7858,2430,7775 Marshall Corner Road,Pomfret,MD,20675,8.018,Alternate,Charles,Robert D. Stethem Educational Center,9-12
-8557731.7913,4718251.5143,2431,6419 85th Avenue,New Carrollton,MD,20784,16.112,Elementary,Prince George's,Robert Frost Elementary School,K-5
-8553959.7939,4719953.7457,2432,9850 Good Luck Road,Seabrook,MD,20706,16.181,PreK-8,Prince George's,Robert Goddard Montessori School,PreK-8
-8570854.0261,4798630.3153,2433,1413 Washington Road,Westminster,MD,21157,6.018,Special Education,Carroll,Robert Moton Elementary School,PreK-5
-8531283.441,4769132.6216,2434,1300 West 36th Street,Baltimore,MD,21211,30.165,Middle/High,Baltimore City,Robert Poole Building #056,6-12
-8562955.449,4708647.119,2435,4949 Addison Road,Capitol Heights,MD,20743,16.222,Elementary,Prince George's,Robert R. Gray Elementary School,PreK-6
-8533224.5198,4766592.9335,2436,2400 Windsor Avenue,Baltimore,MD,21217,30.14,Elementary,Baltimore City,Robert W. Coleman Elementary School # 142,PreK-5
-8622948.9591,4782960.7803,2437,191 Waverley Drive,Frederick,MD,21702,10.033,Special Education,Frederick,Rock Creek Center Special-Education,PreK-12
-8577381.5688,4720520.9936,2438,8330 Grubb Road,Chevy Chase,MD,20815,15.138,Elementary,Montgomery,Rock Creek Forest Elementary School,K-5
-8583017.8031,4733589.846,2439,5121 Russett Road,Rockville,MD,20853,15.129,Elementary,Montgomery,Rock Creek Valley Elementary School,K-5
-8486736.034,4741045.3001,2440,21203 Sharp Street,Rock Hall,MD,21661,14.004,Elementary,Kent,Rock Hall Elementary School,PreK-5
-8589409.0407,4735092.29,2441,390 Martins Lane,Rockville,MD,20850,15.047,Special Education,Montgomery,Rock Terrace Special Education School,N/A
-8580187.8545,4727320.6652,2442,3901 Denfield Avenue,Kensington,MD,20895,15.244,Elementary,Montgomery,Rock View Elementary School,PreK-5
-8545845.2486,4752514.0866,2443,6145 Montgomery Road,Elkridge,MD,21075,13.05,Elementary,Howard,Rockburn Elementary School,PreK-5
-8653635.8089,4804351.9047,2444,18201 Rockland Drive,Hagerstown,MD,21740,21.05,Elementary,Washington,Rockland Woods Elementary School,K-5
-8544639.7882,4721212.6257,2445,7701 Laurel-Bowie Road,Bowie,MD,20715,16.148,Elementary,Prince George's,Rockledge Elementary School,PreK-5
-8584806.822,4734307.5057,2446,2100 Baltimore Road,Rockville,MD,20853,15.087,High,Montgomery,Rockville High School,9-12
-8595434.3983,4758462.4603,2447,24555 Cutsail Drive,Damascus,MD,20872,15.173,Elementary,Montgomery,Rockwell (Lois P.) Elementary School,K-5
-8600915.4302,4753579.7107,2448,22401 Brick Haven Way,Clarksburg,MD,20871,15.262,Middle,Montgomery,Rocky Hill Middle School,6-8
-8528729.5845,4776412.1302,2449,250 Dumbarton Road,Baltimore,MD,21212,3.042,Elementary,Baltimore,Rodgers Forge Elementary School,K-5
-8561878.7003,4713857.2322,2450,4301 58th Avenue,Bladensburg,MD,20710,16.051,Elementary,Prince George's,Rogers Heights Elementary School,PreK-6
-8530917.3881,4773020.4713,2452,5207 Roland Avenue,Baltimore,MD,21210,30.092,PreK-8,Baltimore City,Roland Park Elementary/Middle School # 233,PreK-8
-8522399.3661,4721421.3587,2453,1985 Valley Road,Annapolis,MD,21401,2.081,Elementary,Anne Arundel,Rolling Knolls Elementary School,PreK-5
-8571312.2557,4720980.0691,2454,705 Bayfield Street,Takoma Park,MD,20912,15.219,Elementary,Montgomery,Rolling Terrace Elementary School,HS-5
-8568538.3997,4716724.4011,2455,6111 Ager Road,Hyattsville,MD,20782,16.253,Elementary,Prince George's,Rosa L. Parks Elementary School,PreK-6
-8581020.3416,4746199.9317,2456,19200 Olney Mill Road,Olney,MD,20832,15.168,Middle,Montgomery,Rosa Parks Middle School,6-8
-8551575.3759,4687177.5847,2457,9925 Rosaryville Road,Upper Marlboro,MD,20772,16.227,Elementary,Prince George's,Rosaryville Elementary School,PreK-5
-8570269.9739,4724236.6143,2458,1100 Corliss Street,Silver Spring,MD,20903,15.271,Elementary,Montgomery,Roscoe Nix Elementary School,PreK-2
-8567140.7081,4686672.7387,2459,9800 Jacqueline Drive,Fort Washington,MD,20744,16.157,Elementary,Prince George's,Rose Valley Elementary School,PreK-6
-8516526.3771,4768142.9134,2460,8200 Old Philadelphia Road,Baltimore,MD,21237,3.015,Alternate,Baltimore,Rosedale Center,6-12
-8576646.1418,4721822.2425,2461,2111 Porter Road,Silver Spring,MD,20910,15.062,Elementary,Montgomery,Rosemary Hills Elementary School,PreK-2
-8592253.633,4739599.9674,2462,16400 Alden Avenue,Gaithersburg,MD,20877,15.203,Elementary,Montgomery,Rosemont Elementary School,PreK-5
-8534100.5302,4765379.219,2463,2777 Prestman Street,Baltimore,MD,21216,30.127,PreK-8,Baltimore City,Rosemont Elementary/Middle School # 063,PreK-8
-8795398.9341,4820527.1006,2464,17764 National Pike,Frostburg,MD,21532,11.011,Elementary,Garrett,Route 40 Elementary School,PreK-5
-8475300.6769,4796659.6776,2465,201 Oakington Road,Havre De Grace,MD,21078,12.047,Elementary,Harford,Roye-Williams Elementary School,PreK-5
-8555743.843,4754505.9303,2466,5215 West Running Brook Road,Columbia,MD,21044,13.066,Elementary,Howard,Running Brook Elementary School,PreK-5
-8583166.3813,4812389.9725,2467,3000 Langdon Drive,Westminster,MD,21158,6.039,Elementary,Carroll,Runnymede Elementary School,PreK-5
-8648641.9233,4811366.384,2468,1311 Yale Drive,Hagerstown,MD,21740,21.052,Elementary,Washington,Ruth Ann Monroe Primary School,PreK-2
-8530449.8612,4738661.8883,2469,648 Old Mill Road,Millersville,MD,21108,2.039,Special Education,Anne Arundel,Ruth Parker Eason School,PreK-12
-8576212.6433,4785334.876,2470,1300 West Old Liberty Road,Sykesville,MD,21784,6.012,High,Carroll,South Carroll High School,9-12
-8622361.9004,4819608.5607,2471,16210B Sabillasville Road,Sabillasville,MD,21780,10.047,Elementary,Frederick,Sabillasville Elementary School,K-5
-8653658.2681,4816134.2384,2472,1323 Salem Avenue,Hagerstown,MD,21740,21.033,Elementary,Washington,Salem Avenue Elementary School,PreK-5
-8416405.0229,4633654.4074,2473,607 Morris Street,Salisbury,MD,21801,22.025,Middle,Wicomico,Salisbury Middle School,6-8
-8566189.8253,4694472.9468,2474,5700 Fisher Road,Temple Hills,MD,20748,16.221,Elementary,Prince George's,Samuel Chase Elementary School,PreK-5
-8542840.046,4720742.8577,2475,4111 Chelmont Lane,Bowie,MD,20715,16.201,Middle,Prince George's,Samuel Ogle Middle School,6-8
-8561271.9481,4699463.8753,2476,3301 Regency Parkway,Forestville,MD,20747,16.191,PreK-8,Prince George's,Samuel P. Massie Academy,PreK-8
-8511133.5464,4763889.8506,2477,900 South Marlyn Avenue,Baltimore,MD,21221,3.034,Elementary,Baltimore,Sandalwood Elementary School,PreK-5
-8583871.7556,4732599.9218,2478,451 Meadow Hall Drive,Rockville,MD,20851,15.222,Special Education,Montgomery,Sandburg (Carl) Learning Center,N/A
-8470436.345,4661763.9226,2479,1503 Glasgow Road,Cambridge,MD,21613,9.001,Elementary,Dorchester,Sandy Hill Elementary School,PreK-5
-8514435.93,4758985.2466,2480,8330 Kavanaugh Road,Baltimore,MD,21222,3.157,Elementary,Baltimore,Sandy Plains Elementary School,PreK-5
-8562564.1218,4796693.9963,2481,2222 Old Wminster Pike,Finksburg,MD,21048,6.005,Elementary,Carroll,Sandymount Elementary School,PreK-5
-8535377.0727,4762242.2672,2482,3434 Old Frederick Road,Baltimore,MD,21229,30.038,Elementary,Baltimore City,Sarah M. Roach Elementary School #073,PreK-5
-8558042.7022,4737236.3542,2483,15950 Dorset Road,Laurel,MD,20707,16.127,Elementary,Prince George's,Scotchtown Hills Elementary School,PreK-6
-8545298.7931,4773143.9664,2484,8220 Tawnmoore Road,Baltimore,MD,21244,3.025,Elementary,Baltimore,Scotts Branch Elementary School,K-5
-8553925.2531,4717061.4321,2485,6001 Seabrook Road,Lanham,MD,20706,16.2,Elementary,Prince George's,Seabrook Elementary School,PreK-5
-8561281.6096,4706949.314,2486,6411 G Street,Capitol Heights,MD, ,16.252,Elementary,Prince George's,Seat Pleasant Elementary School,PreK-6
-8503804.8039,4768979.0429,2487,545 Carrollwood Road,Baltimore,MD,21220,3.179,Elementary,Baltimore,Seneca Elementary School,PreK-5
-8601060.5697,4746577.8562,2488,12700 Middlebrook Road,Germantown,MD,20874,15.019,High,Montgomery,Seneca Valley High School,9-12
-8584722.5657,4741622.3083,2489,17301 Bowie Mill Road,Derwood,MD,20855,15.16,Elementary,Montgomery,Sequoyah Elementary School,K-5
-8589573.9355,4723501.9159,2490,9500 Seven Locks Road,Bethesda,MD,20817,15.253,Elementary,Montgomery,Seven Locks Elementary School,K-5
-8538978.0695,4736631.7626,2491,1905 Town Center Boulevard,Odenton,MD,21113,2.129,Elementary,Anne Arundel,Seven Oaks Elementary School,PreK-5
-8514883.4729,4780014.7509,2492,9220 Seven Courts Drive,Baltimore,MD,21236,3.096,Elementary,Baltimore,Seven Oaks Elementary School,PreK-5
-8532286.7865,4819729.5186,2493,20300 York Road,Parkton,MD,21120,3.086,Elementary,Baltimore,Seventh District Elementary School,PreK-5
-8537104.6339,4741425.2063,2494,838 Reece Road,Severn,MD,21144,2.043,Elementary,Anne Arundel,Severn Elementary School,K-5
-8517527.8645,4730136.0938,2495,241 Peninsula Farm Road,Arnold,MD,21012,2.096,Middle,Anne Arundel,Severn River Middle School,6-8
-8521336.4152,4732038.3288,2496,6 Riggs Avenue,Severna Park,MD,21146,2.052,Elementary,Anne Arundel,Severna Park Elementary School,K-5
-8522341.0387,4732766.4217,2497,60 Robinson Road,Severna Park,MD,21146,2.005,High,Anne Arundel,Severna Park High School,9-12
-8525485.3246,4734123.9114,2498,450 Jumpers Hole Road,Severna Park,MD,21146,2.089,Middle,Anne Arundel,Severna Park Middle School,6-8
-8589708.5306,4742185.8706,2499,8100 Mid County Highway,Gaithersburg,MD,20877,15.275,Middle,Montgomery,Shady Grove Middle School,6-8
-8516596.6937,4698947.6145,2500,4859 Atwell Road,Shady Side,MD,20764,2.113,Elementary,Anne Arundel,Shady Side Elementary School,PreK-5
-8516197.8594,4770912.0097,2501,8868 Goldenwood Road,Baltimore,MD,21237,3.031,Elementary,Baltimore,Shady Spring Elementary School,PreK-5
-8529181.2518,4761339.2168,2502,150 West West Street,Baltimore,MD,21230,30.155,Special Education,Baltimore City,Sharp-Leadenhall Special Education Elementary School # 314,K-5
-8655955.7629,4787110.9366,2503,17525 Shepherdstown Pike,Sharpsburg,MD,21782,21.019,Elementary,Washington,Sharpsburg Elementary School,PreK-5
-8575278.9043,4743175.9492,2504,1401 Olney-Sandy Spring Road,Sandy Spring,MD,20860,15.107,Elementary,Montgomery,Sherwood Elementary School,K-5
-8573754.2604,4742738.3576,2505,300 Olney-Sandy Spring Road,Sandy Spring,MD,20860,15.135,High,Montgomery,Sherwood High School,9-12
-8556122.959,4807881.8937,2506,3675 Willow Street,Hampstead,MD,21074,6.054,Middle,Carroll,Shiloh Middle School,6-8
-8528298.6542,4736264.8208,2507,310 Governor Stone Parkway,Millersville,MD,21108,2.049,Elementary,Anne Arundel,Shipley's Choice Elementary School,K-5
-8370335.8612,4634754.5291,2508,11318 Showell School Road,Berlin,MD,21811,23.001,Elementary,Worcester,Showell Elementary School,PreK-3
-8580461.8416,4730461.7718,2509,12518 Greenly Drive,Silver Spring,MD,20906,15.267,Elementary,Montgomery,Shriver (Sargent) Elementary School,PreK-5
-8573190.751,4721780.0394,2510,313 Wayne Avenue,Silver Spring,MD,20907,15.002,Middle,Montgomery,Silver Spring International Middle School,6-8
-8522680.0452,4766912.7589,2511,3880 Sinclair Lane,Baltimore,MD,21213,30.193,Elementary,Baltimore City,Sinclair Lane Elementary School # 248,PreK-5
-8577680.1142,4724352.905,2512,2600 Hayden Drive,Silver Spring,MD,20902,15.018,Elementary,Montgomery,Singer (Flora M.) Elementary School,PreK-5
-8573376.9311,4721843.7812,2513,500 Schuyler Avenue,Silver Spring,MD,20910,15.264,Elementary,Montgomery,Sligo Creek Elementary School,K-5
-8575286.9299,4725450.9832,2514,1401 Dennis Avenue,Silver Spring,MD,20902,15.235,Middle,Montgomery,Sligo Middle School,6-8
-8583836.9061,4738205.4182,2515,5110 Meadowside Lane,Rockville,MD,20855,15.095,Environmental Education,Montgomery,Smith (Lathrop E.) Enviromental Education Center,N/A
-8635871.2336,4816221.9393,2516,67 North Main Street,Smithsburg,MD,21783,21.036,Elementary,Washington,Smithsburg Elementary School,PreK-5
-8635622.5888,4816625.7988,2517,66 North Main Street,Smithsburg,MD,21783,21.026,High,Washington,Smithsburg High School,9-12
-8635518.2995,4816966.0401,2518,68 North Main Street,Smithsburg,MD,21783,21.008,Middle,Washington,Smithsburg Middle School,6-8
-8393012.8748,4602790.2294,2519,515 Coulbourne Lane,Snow Hill,MD,21863,23.008,Elementary,Worcester,Snow Hill Elementary School,PreK-3
-8392339.5904,4603305.49,2520,305 South Church Street,Snow Hill,MD,21863,23.005,High,Worcester,Snow Hill High School,9-12
-8393196.7346,4603058.1418,2521,522 Coulbourne Lane,Snow Hill,MD,21863,23.009,Elementary/Middle,Worcester,Snow Hill Middle School,4-8
-8522037.1223,4746716.5135,2522,7608 Solley Road,Glen Burnie,MD,21060,2.067,Elementary,Anne Arundel,Solley Elementary School,PreK-5
-8581892.1232,4717212.9551,2523,5811 Warwick Place,Chevy Chase,MD,20815,15.008,Elementary,Montgomery,Somerset Elementary School,K-5
-8429458.6515,4593795.42,2524,7970 Tawes Campus Drive,Westover,MD,21871,19.016,Middle,Somerset,Somerset Intermediate School,6-7
-8481091.0245,4635658.5859,2525,3485 Golden Hill Road,Church Creek,MD,21622,9.012,PreK-8,Dorchester,South Dorchester Elementary/Middle School,PreK-8
-8653110.3989,4810928.8974,2526,1101 South Potomac Street,Hagerstown,MD,21740,21.02,High,Washington,South Hagerstown High School,9-12
-8593535.1821,4743983.9398,2527,18201 Contour Road,Gaithersburg,MD,20877,15.086,Elementary,Montgomery,South Lake Elementary School,HS-5
-8767159.7994,4813168.9105,2528,500 East Second Street,Cumberland,MD,21502,1.021,Elementary,Allegany,South Penn Elementary School,PreK-5
-8522612.7169,4710481.0996,2529,201 Central Avenue East,Edgewater,MD,21037,2.099,High,Anne Arundel,South River High School,9-12
-8527449.3333,4726754.7671,2530,1376 Fairfield Loop Road,Crownsville,MD,21032,2.077,Elementary,Anne Arundel,South Shore Elementary School,K-5
-8497014.8641,4800295.5665,2531,1200 Moores Mill Road,Bel Air,MD,21014,12.05,Middle,Harford,Southampton Middle School,6-8
-8519410.5603,4762563.7287,2532,6820 Fait Avenue,Baltimore,MD,21224,30.105,Alternate,Baltimore City,Southeast Building Middle School/High School # 255,6-12
-8529213.7986,4702848.305,2533,4400 Solomons Island Road,Harwood,MD,20776,2.068,High,Anne Arundel,Southern High School,9-12
-8837647.2288,4779729.0032,2534,345 Oakland Drive,Oakland,MD,21550,11.005,High,Garrett,Southern High School,9-12
-8528176.5913,4696447.2331,2535,5235 Solomons Island Road,Lothian,MD,20711,2.042,Middle,Anne Arundel,Southern Middle School,6-8
-8509917.3625,4637036.8432,2536,9615 H. G. Trueman Road,Lusby,MD,20657,4.009,Middle,Calvert,Southern Middle School,6-8
-8836776.5051,4781623.3572,2537,605 Harvey Winters Road,Oakland,MD,21550,11.008,Middle,Garrett,Southern Middle School,6-8
-8528693.6299,4740133.0757,2538,290 Shetlands Lane,Glen Burnie,MD,21061,2.114,Elementary,Anne Arundel,Southgate Elementary School,PreK-5
-8529418.241,4758012.3612,2539,2700 Seamon Avenue,Baltimore,MD,21225,30.228,Middle/High,Baltimore City,Southside Building Middle/High School # 181 (formerly #180 Dr. Arnett J. Brown),6-12
-8542272.7363,4764668.1033,2540,6200 Johnnycake Road,Baltimore,MD,21207,3.176,Middle,Baltimore,Southwest Academy,6-8
-8534003.8097,4799600.3238,2541,601 Belfast Road,Sparks,MD,21152,3.117,Elementary,Baltimore,Sparks Elementary School,K-5
-8509474.2765,4755979.1303,2542,7400 North Point Road,Baltimore,MD,21219,3.051,Middle/High,Baltimore,Sparrows Point Middle/High School,6-8
-8553835.6074,4806962.0823,2543,700 Boxwood Drive,Hampstead,MD,21074,6.037,Elementary,Carroll,Spring Garden Elementary School,PreK-5
-8610819.1858,4779054.8792,2544,9051 Ridgefield Drive,Frederick,MD,21701,10.049,Elementary,Frederick,Spring Ridge Elementary School,PreK-5
-8504750.7051,4609499.3079,2545,19856 Three Notch Road,Lexington Park,MD,20653,18.002,Middle,St. Mary's,Spring Ridge Middle School,6-8
-8572247.7173,4729981.7002,2546,201 Valleybrook Drive,Silver Spring,MD,20904,15.186,High,Montgomery,Springbrook High School,9-12
-8661974.5703,4807065.2912,2547,334 East Sunset Avenue,Williamsport,MD,21795,21.009,Middle,Washington,Springfield Middle School,6-8
-8560783.1657,4722541.396,2548,6060 Springhill Drive,Greenbelt,MD,20770,16.075,Elementary,Prince George's,Springhill Lake Elementary School,K-5
-8561442.9176,4659882.8383,2549,5305 Piney Church Road,Waldorf,MD,20602,8.046,Middle/High,Charles,St. Charles High School,9-12
-8553082.6846,4763380.8993,2550,2960 St Johns Lane,Ellicott City,MD,21042,13.028,Elementary,Howard,St. Johns Lane Elementary School,K-5
-8515890.6217,4645157.1423,2551,5370 St. Leonard Road,St. Leonard,MD,20685,4.021,Elementary,Calvert,St. Leonard Elementary School,PreK-5
-8484440.6143,4690241.4139,2552,100 Seymour Avenue,St Michaels,MD,21663,20.001,Elementary,Talbot,St. Michaels Elementary School,PreK-5
-8484688.4824,4690237.67,2553,200 Seymour Avenue,St Michaels,MD,21663,20.008,Middle/High,Talbot,St. Michaels Middle/High School,6-12
-8595082.7545,4746707.1853,2554,10631 Stedwick Road,Gaithersburg,MD,20886,15.039,Elementary,Montgomery,Stedwick Elementary School,PreK-5
-8511249.1517,4767867.6238,2555,201 Stemmers Run Road,Baltimore,MD,21221,3.038,Middle,Baltimore,Stemmers Run Middle School,6-8
-8370138.3887,4627809.1685,2556,9913 Seahawk Road,Berlin,MD,21811,23.004,High,Worcester,Stephen Decatur High School,9-12
-8561335.0106,4689740.3063,2557,8200 Pinewood Drive,Clinton,MD,20735,16.143,Middle,Prince George's,Stephen Decatur Middle School,6-8
-8370074.0483,4627253.1812,2558,9815 Seahawk Road,Berlin,MD,21811,23.014,Middle,Worcester,Stephen Decatur Middle School,7-8
-8577361.116,4726528.6887,2559,10731 St. Margarets Way,Kensington,MD,20895,15.131,Special Education,Montgomery,Stephen Knolls Special Education School,N/A
-8531822.6364,4762882.869,2560,30 South Gilmor Street,Baltimore,MD,21223,30.208,Elementary,Baltimore City,Steuart Hill Elementary School # 004,PreK-5
-8554351.3187,4751048.3813,2561,6045 Stevens Forest Road,Columbia,MD,21045,13.022,Elementary,Howard,Stevens Forest Elementary School,PreK-5
-8494644.3713,4718463.2167,2562,610 Main Street,Stevensville,MD,21666,17.006,Middle,Queen Anne's,Stevensville Middle School,6-8
-8595486.972,4734801.8442,2563,14323 Stone Bridge View Drive,Gaithersburg,MD,20879,15.157,Elementary,Montgomery,Stone Mill Elementary School,K-5
-8573404.6415,4735862.8257,2564,14811 Notley Road,Silver Spring,MD,20905,15.252,Elementary,Montgomery,Stonegate Elementary School,K-5
-8526886.0614,4776553.1421,2565,900 Pemberton Road,Baltimore,MD,21212,3.022,Elementary,Baltimore,Stoneleigh Elementary School,K-5
-8578894.5571,4733892.5461,2566,3200 Beaverwood Lane,Silver Spring,MD,20906,15.218,Elementary,Montgomery,Strathmore Elementary School,3-5
-8592059.3707,4745216.0759,2567,18820 Strawberry Knoll Road,Gaithersburg,MD,20879,15.152,Elementary,Montgomery,Strawberry Knoll Elementary School,HS-5
-8517446.5963,4718948.0296,2568,291 Locust Avenue,Annapolis,MD,21401,2.111,Middle/High,Anne Arundel,Studio 39 School,2-12
-8541154.9646,4773209.77,2569,4300 Bedford Road,Baltimore,MD,21208,3.126,Middle,Baltimore,Sudbrook Magnet Middle School,6-8
-8444577.6195,4748007.0328,2570,300 South Church Street,Sudlersville,MD,21668,17.014,Elementary,Queen Anne's,Sudlersville Elementary School,PreK-4
-8563507.6521,4700560.3915,2571,4650 Homer Avenue,Suitland,MD,20746,16.232,Elementary,Prince George's,Suitland Elementary School,PreK-6
-8562443.022,4700712.1491,2572,5200 Silver Hill Road,Forestville,MD,20747,16.087,High,Prince George's,Suitland High School,9-12
-8562443.022,4700712.1491,2573,5200 Silver Hill Road,Forestville,MD,20747,16.258,High,Prince George's,Suitland High School Annex,9-12
-8593421.5584,4739859.7986,2574,101 West Deer Park Road,Gaithersburg,MD,20877,15.174,Elementary,Montgomery,Summit Hall Elementary School,HS-5
-8535936.5296,4776457.3204,2575,6920 Diana Road,Baltimore,MD,21209,3.093,Elementary,Baltimore,Summit Park Elementary School,K-5
-8527388.9178,4674525.9512,2576,150 Clyde Jones Road,Sunderland,MD,20689,4.014,Elementary,Calvert,Sunderland Elementary School,K-5
-8518543.483,4743749.6052,2577,8572 Fort Smallwood Road,Pasadena,MD,21122,2.108,Elementary,Anne Arundel,Sunset Elementary School,PreK-5
-8560626.7348,4687707.9026,2578,6101 Garden Drive,Clinton,MD,20735,16.103,High,Prince George's,Surrattsville High School,9-12
-8512610.9937,4765239.753,2579,515 South Woodward Drive,Baltimore,MD,21221,3.163,Elementary,Baltimore,Sussex Elementary School,PreK-5
-8842528.3735,4771857.5958,2580,6709 Garrett Highway,Oakland,MD,21550,11.016,Elementary/Middle,Garrett,Swan Meadow Elementary School,1-8
-8559213.0847,4752759.4409,2581,5610 Cedar Lane,Columbia,MD,21044,13.023,Elementary,Howard,Swansfield Elementary School,PreK-5
-8567812.2515,4775265.4787,2582,7301 Springfield Avenue,Sykesville,MD,21784,6.029,Middle,Carroll,Sykesville Middle School,6-8
-8554105.6311,4655906.3307,2583,6315 Olivers Shop Road,Bryantown,MD,20617,8.04,Elementary,Charles,T.C. Martin Elementary School,PreK-5
-8572966.9511,4719169.9924,2584,7511 Holly Avenue,Takoma Park,MD,20912,15.081,Elementary,Montgomery,Takoma Park Elementary School,PreK-2
-8573060.7454,4719724.529,2585,7611 Piney Branch Road,Silver Spring,MD,20910,15.001,Middle,Montgomery,Takoma Park Middle School,6-8
-8554188.6711,4752241.9887,2586,9550 Basket Ring Road,Columbia,MD,21045,13.007,Elementary,Howard,Talbott Springs Elementary School,PreK-5
-8544723.7048,4710136.1047,2587,2112 Church Road,Bowie,MD,20721,16.102,High,Prince George's,Tall Oaks High School,11-12
-8590649.2211,4815602.9944,2588,100 Kings Drive,Taneytown,MD,21787,6.016,Elementary,Carroll,Taneytown Elementary School,PreK-5
-8557213.3081,4689578.9119,2589,8333 Woodyard Road,Clinton,MD,20735,16.099,Special Education,Prince George's,Tanglewood Regional School,K-8
-8566143.1904,4688941.7488,2590,8600 Allentown Road,Fort Washington,MD,20744,16.023,Elementary,Prince George's,Tayac Elementary School,PreK-5
-8562084.328,4714877.3634,2591,6001 Carters Lane,Riverdale,MD,20737,16.155,Elementary,Prince George's,Templeton Elementary School,PreK-5
-8525430.2629,4764416.6311,2592,600 North Patterson Park Avenue,Baltimore,MD,21205,30.144,PreK-8,Baltimore City,Tench Tilghman Elementary/Middle School # 013,PreK-8
-8529966.0237,4764564.8821,2593,507 West Preston Street,Baltimore,MD,21201,30.203,Elementary,Baltimore City,The Historic Samuel Coleridge-Taylor Elementary School # 122,PreK-5
-8533189.269,4774206.979,2594,1801 Sulgrave Avenue,Baltimore,MD,21209,30.268,Elementary/Middle,Baltimore City,The Mt. Washington School #221,K-8
-8569226.2227,4670802.1876,2595,2495 Davis Road,Waldorf,MD,20603,8.044,Middle,Charles,Theodore G. Davis Middle School,6-8
-8527038.2679,4764289.3947,2596,601 North Central Avenue,Baltimore,MD,21202,30.275,Middle,Baltimore City,Thomas G. Hayes Building #102,6-8
-8555417.1526,4707418.2856,2597,700 Brightseat Road,Landover,MD,20785,16.122,Elementary/Middle,Prince George's,Thomas G. Pullen Creative and Performing Arts Academy,K-8
-8537999.0045,4764063.629,2598,605 Dryden Drive,Baltimore,MD,21229,30.09,PreK-8,Baltimore City,Thomas Jefferson Elementary/Middle School # 232,PreK-8
-8553933.5195,4716015.8845,2599,5401 Barker Place,Lanham,MD,20706,16.229,Middle,Prince George's,Thomas Johnson Middle School,6-8
-8528317.8662,4760540.9989,2600,100 East Heath Street,Baltimore,MD,21230,30.044,PreK-8,Baltimore City,Thomas Johnson Elementary/Middle School # 084,PreK-8
-8567453.5822,4713931.5675,2601,4500 34th Street,Mount Rainier,MD,20712,16.016,Elementary,Prince George's,Thomas S. Stone Elementary School,PreK-5
-8558948.8209,4666610.4649,2602,3785 Leonardtown Road,Waldorf,MD,20601,8.022,High,Charles,Thomas Stone High School,9-12
-8542123.7507,4748225.9891,2603,7000 Banbury Drive,Hanover,MD,21075,13.087,Middle,Howard,Thomas Viaduct Middle School,6-8
-8437951.1152,4808732.8089,2604,203 East Thomson Drive,Elkton,MD,21921,7.011,Elementary,Cecil,Thomson Estates Elementary School,PreK-5
-8553181.3437,4754518.3392,2605,9357 Mellenbrook Road,Columbia,MD,21045,13.075,Elementary,Howard,Thunder Hill Elementary School,K-5
-8520998.7853,4767739.338,2606,5001 Sinclair Lane,Baltimore,MD,21206,30.264,Middle/High,Baltimore City,Thurgood Marshall Middle/High School Building #170 (formerly #77 Herring Run Jr,6-12
-8562955.4861,4693294.5697,2607,4909 Brinkley Road,Temple Hills,MD,20748,16.156,Middle,Prince George's,Thurgood Marshall Middle School,6-8
-8615773.641,4810461.7346,2608,805 East Main Street,Thurmont,MD,21788,10.015,Elementary,Frederick,Thurmont Elementary School,3-5
-8616651.2195,4810909.5063,2609,408 East Main Street,Thurmont,MD,21788,10.008,Middle,Frederick,Thurmont Middle School,6-8
-8615087.2133,4810020.7106,2610,7989 Rocky Ridge Road,Thurmont,MD,21788,10.064,Elementary,Frederick,Thurmont Primary,PreK-2
-8586258.7541,4727647.9422,2611,6300 Tilden Lane,Rockville,MD,20852,15.21,Alternate,Montgomery,Tilden Center School,N/A
-8585189.2038,4727158.0917,2612,11211 Old Georgetown Road,Rockville,MD,20852,15.125,Middle,Montgomery,Tilden Middle School,6-8
-8498072.8564,4680805.5983,2613,21374 Foster Avenue,Tilghman,MD,21671,20.009,Elementary,Talbot,Tilghman Elementary School,K-5
-8548541.0529,4785503.4503,2614,701 Academy Avenue,Owings Mills,MD,21117,3.077,Elementary,Baltimore,Timber Grove Elementary School,PreK-5
-8528436.3176,4784673.5376,2615,2001 Eastridge Road,Timonium,MD,21093,3.169,Elementary,Baltimore,Timonium Elementary School,K-5
-8514931.0589,4622327.5995,2616,45805 Dent Drive,Lexington Park,MD,20653,18.015,Elementary,St. Mary's,Town Creek Elementary School,K-5
-8527136.2478,4777787.6404,2617,69 Cedar Avenue,Towson,MD,21286,3.114,High,Baltimore,Towson High School,9-12
-8526252.3599,4690310.8385,2618,20 Deale Road,Tracey'S Landing,MD,20779,2.101,Elementary,Anne Arundel,Tracey's Elementary School,K-5
-8599280.2432,4733512.0227,2620,13801 Dufief Mill Road,Gaithersburg,MD,20878,15.077,Elementary,Montgomery,Travilah Elementary School,K-5
